DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2021-01-08T16:21:33+0100	1610119293563	151			2.91	2.87			47107599	15440510	5	532.57		532.57		4861.69	304.56	7.14	7.05	12.46	12.22
2021-01-08T16:21:34+0100	1610119294537	151			3.07	2.79			47107618	15440482	5	532.78		532.78		4864.69	314.91	7.02	6.87	12.94	11.84
2021-01-08T16:21:35+0100	1610119295556	151			2.78	2.80			47107637	15440457	5	532.97		532.97		4867.52	318.15	6.70	6.66	11.19	11.39
2021-01-08T16:21:36+0100	1610119296550	151			2.66	2.85			47107656	15440436	5	533.16		533.16		4870.17	323.05	7.19	6.37	11.47	10.91
2021-01-08T16:21:37+0100	1610119297544	151			2.53	2.81			47107673	15440414	4	533.32		533.32		4872.68	318.63	6.35	6.12	9.66	10.44
2021-01-08T16:21:38+0100	1610119298583	151			2.85	2.80			47107694	15440390	6	533.50		533.50		4875.64	322.12	6.08	5.81	10.39	9.94
2021-01-08T16:21:39+0100	1610119299535	151			3.22	2.84			47107718	15440370	5	533.68		533.68		4878.71	330.44	5.87	5.51	11.34	9.41
2021-01-08T16:21:40+0100	1610119300560	151			2.81	2.91			47107740	15440350	5	533.84		533.84		4881.59	328.25	5.56	5.19	9.37	8.80
2021-01-08T16:21:41+0100	1610119301562	151			2.75	2.90			47107754	15440320	6	533.98		533.98		4884.34	304.44	5.09	4.88	8.38	8.26
2021-01-08T16:21:42+0100	1610119302547	150			2.91	2.85			47107762	15440284	6	534.11		534.11		4887.21	288.08	4.54	4.50	7.92	7.65
2021-01-08T16:21:43+0100	1610119303550	150			2.92	2.85			47107767	15440246	6	534.24		534.24		4890.14	280.94	4.44	4.21	7.78	7.19
2021-01-08T16:21:44+0100	1610119304567	150			2.83	2.84			47107773	15440209	6	534.35		534.35		4893.01	283.40	3.82	3.89	6.49	6.61
2021-01-08T16:21:45+0100	1610119305546	150			2.87	2.83			47107779	15440173	8	534.45		534.45		4895.82	283.76	3.57	3.53	6.13	5.95
2021-01-08T16:21:46+0100	1610119306538	150			2.80	2.79			47107784	15440137	8	534.54		534.54		4898.60	281.53	3.24	3.13	5.44	5.36
2021-01-08T16:21:47+0100	1610119307540	149			2.74	2.77			47107787	15440101	8	534.62		534.62		4901.34	276.98	2.91	2.75	4.79	4.81
2021-01-08T16:21:48+0100	1610119308545	149			2.80	2.78			47107789	15440064	9	534.69		534.69		4904.15	274.54	2.49	2.40	4.18	4.30
2021-01-08T16:21:49+0100	1610119309553	148			2.72	2.87			47107786	15440028	6	534.76		534.76		4906.90	263.02	2.55	2.06	4.17	3.75
2021-01-08T16:21:50+0100	1610119310563	148			2.68	2.99			47107781	15439993	6	534.82		534.82		4909.61	258.15	2.22	1.79	3.56	3.30
2021-01-08T16:21:51+0100	1610119311526	148			2.94	3.15			47107772	15439958	6	534.87		534.87		4912.44	249.30	1.77	1.55	3.12	2.90
2021-01-08T16:21:52+0100	1610119312533	148			3.32	3.27			47107765	15439915	8	534.91		534.91		4915.78	256.55	1.20	1.34	2.38	2.55
2021-01-08T16:21:53+0100	1610119313539	148			3.46	3.36			47107756	15439871	6	534.94		534.94		4919.26	253.27	0.86	1.14	1.79	2.20
2021-01-08T16:21:54+0100	1610119314550	148			3.76	3.48			47107746	15439823	6	534.97		534.97		4923.06	252.98	0.79	0.97	1.78	1.90
2021-01-08T16:21:55+0100	1610119315550	147			3.47	3.47			47107740	15439778	6	534.99		534.99		4926.53	258.92	0.58	0.83	1.20	1.65
2021-01-08T16:21:56+0100	1610119316583	148			3.18	3.44			47107736	15439735	6	535.01		535.01		4929.81	262.22	0.61	0.69	1.16	1.40
2021-01-08T16:21:57+0100	1610119317537	148			3.70	3.37			47107731	15439689	6	535.03		535.03		4933.34	260.93	0.57	0.59	1.26	1.20
2021-01-08T16:21:58+0100	1610119318551	148			3.26	3.36			47107723	15439647	6	535.05		535.05		4936.64	254.37	0.61	0.49	1.18	1.00
2021-01-08T16:21:59+0100	1610119319555	147			3.32	3.37			47107714	15439605	6	535.06		535.06		4939.97	252.52	0.30	0.40	0.60	0.80
2021-01-08T16:22:00+0100	1610119320546	146			3.30	3.30			47107707	15439563	5	535.07		535.07		4943.25	256.24	0.31	0.33	0.61	0.65
2021-01-08T16:22:01+0100	1610119321544	146			3.40	3.31			47107701	15439519	6	535.09		535.09		4946.64	258.67	0.59	0.26	1.20	0.50
2021-01-08T16:22:02+0100	1610119322539	146			3.27	3.25			47107701	15439476	6	535.10		535.10		4949.90	270.00	0.31	0.16	0.60	0.30
2021-01-08T16:22:03+0100	1610119323545	146			3.24	3.16			47107702	15439433	6	535.11		535.11		4953.15	271.96	0.31	0.05	0.60	0.10
2021-01-08T16:22:04+0100	1610119324561	146			3.31	3.05			47107706	15439389	8	535.11		535.11		4956.51	277.61	0.00	-0.08	0.00	-0.15
2021-01-08T16:22:05+0100	1610119325555	145			2.97	3.04			47107712	15439351	6	535.10		535.10		4959.46	283.06	-0.34	-0.22	-0.60	-0.40
2021-01-08T16:22:06+0100	1610119326553	144			2.77	2.97			47107721	15439317	6	535.10		535.10		4962.23	291.25	0.00	-0.39	0.00	-0.70
2021-01-08T16:22:07+0100	1610119327587	143			2.77	2.88			47107739	15439290	6	535.09		535.09		4965.09	314.41	-0.35	-0.60	-0.58	-1.05
2021-01-08T16:22:08+0100	1610119328544	143			3.23	2.84			47107761	15439265	6	535.07		535.07		4968.18	322.28	-0.65	-0.81	-1.25	-1.40
2021-01-08T16:22:09+0100	1610119329555	144			2.81	2.82			47107780	15439240	8	535.05		535.05		4971.01	318.15	-0.71	-1.09	-1.19	-1.85
2021-01-08T16:22:10+0100	1610119330549	143			2.77	2.77			47107794	15439210	8	535.02		535.02		4973.77	304.44	-1.09	-1.35	-1.81	-2.25
2021-01-08T16:22:11+0100	1610119331551	143			2.72	2.71			47107802	15439176	8	534.98		534.98		4976.49	289.07	-1.47	-1.59	-2.40	-2.65
2021-01-08T16:22:12+0100	1610119332553	143			2.65	2.70			47107808	15439142	8	534.93		534.93		4979.15	284.54	-1.88	-1.92	-2.99	-3.20
2021-01-08T16:22:13+0100	1610119333591	143			2.50	2.69			47107811	15439108	8	534.88		534.88		4981.74	277.39	-1.93	-2.19	-2.89	-3.66
2021-01-08T16:22:14+0100	1610119334562	142			2.84	2.72			47107815	15439072	8	534.82		534.82		4984.50	279.27	-2.17	-2.57	-3.71	-4.25
2021-01-08T16:22:15+0100	1610119335554	142			2.71	2.75			47107824	15439039	8	534.74		534.74		4987.19	291.84	-2.97	-2.92	-4.84	-4.85
2021-01-08T16:22:16+0100	1610119336549	142			2.75	2.78			47107834	15439006	8	534.66		534.66		4989.93	294.00	-2.93	-3.23	-4.82	-5.40
2021-01-08T16:22:17+0100	1610119337553	142			2.87	2.81			47107847	15438973	9	534.57		534.57		4992.81	300.06	-3.12	-3.57	-5.38	-6.01
2021-01-08T16:22:18+0100	1610119338538	142			2.85	2.85			47107857	15438939	9	534.46		534.46		4995.62	293.37	-3.92	-3.87	-6.70	-6.51
2021-01-08T16:22:19+0100	1610119339569	143			2.68	2.87			47107866	15438905	8	534.36		534.36		4998.38	291.25	-3.62	-4.18	-5.82	-7.07
2021-01-08T16:22:20+0100	1610119340550	143			3.00	2.88			47107874	15438868	8	534.22		534.22		5001.32	287.62	-4.76	-4.50	-8.56	-7.55
2021-01-08T16:22:21+0100	1610119341549	142			2.98	2.85			47107883	15438831	6	534.08		534.08		5004.29	289.67	-4.71	-4.74	-8.41	-8.00
2021-01-08T16:22:22+0100	1610119342549	142			2.87	2.85			47107893	15438796	6	533.94		533.94		5007.16	292.77	-4.87	-5.11	-8.40	-8.75
2021-01-08T16:22:23+0100	1610119343540	142			2.93	2.79			47107902	15438760	6	533.78		533.78		5010.06	290.17	-5.51	-5.51	-9.69	-9.55
2021-01-08T16:22:24+0100	1610119344542	142			2.66	2.77			47107912	15438728	5	533.63		533.63		5012.73	294.66	-5.63	-5.85	-8.98	-10.34
2021-01-08T16:22:25+0100	1610119345559	142			2.66	2.83			47107917	15438693	5	533.47		533.47		5015.44	281.85	-5.91	-6.28	-9.44	-11.28
2021-01-08T16:22:26+0100	1610119346559	142			2.63	2.90			47107922	15438659	6	533.31		533.31		5018.07	282.19	-6.08	-6.64	-9.60	-12.00
2021-01-08T16:22:27+0100	1610119347551	142			2.89	3.03			47107930	15438623	6	533.14		533.14		5020.93	288.08	-5.93	-7.05	-10.28	-12.80
2021-01-08T16:22:28+0100	1610119348554	142			3.23	3.13			47107942	15438584	5	532.91		532.91		5024.17	294.33	-7.10	-7.49	-13.76	-13.70
2021-01-08T16:22:29+0100	1610119349550	142			3.34	3.24			47107961	15438550	5	532.66		532.66		5027.50	309.39	-7.51	-7.93	-15.06	-14.59
2021-01-08T16:22:30+0100	1610119350554	142			3.46	3.28			47107984	15438519	5	532.39		532.39		5030.97	317.47	-7.78	-8.38	-16.14	-15.59
2021-01-08T16:22:31+0100	1610119351590	142			3.25	3.27			47108005	15438487	5	532.10		532.10		5034.34	313.96	-8.62	-8.84	-16.80	-16.64
2021-01-08T16:22:32+0100	1610119352553	141			3.25	3.23			47108020	15438452	5	531.82		531.82		5037.47	302.20	-8.95	-9.28	-17.45	-17.68
2021-01-08T16:22:33+0100	1610119353545	141			3.18	3.17			47108033	15438415	6	531.52		531.52		5040.62	297.30	-9.52	-9.75	-18.15	-18.52
2021-01-08T16:22:34+0100	1610119354548	141			3.12	3.14			47108044	15438377	8	531.20		531.20		5043.74	293.04	-10.24	-10.14	-19.14	-19.00
2021-01-08T16:22:35+0100	1610119355551	142			3.14	3.11			47108054	15438338	6	530.86		530.86		5046.90	290.64	-10.78	-10.61	-20.34	-19.86
2021-01-08T16:22:36+0100	1610119356549	141			3.06	3.05			47108065	15438301	8	530.51		530.51		5049.95	293.60	-11.45	-11.07	-21.04	-20.62
2021-01-08T16:22:37+0100	1610119357569	141			3.07	2.98			47108080	15438266	9	530.14		530.14		5053.08	302.20	-11.82	-11.50	-21.76	-21.25
2021-01-08T16:22:38+0100	1610119358542	141			3.09	3.01			47108094	15438232	8	529.78		529.78		5056.09	301.17	-11.97	-11.96	-22.20	-22.11
2021-01-08T16:22:39+0100	1610119359535	142			2.80	3.04			47108105	15438199	6	529.44		529.44		5058.87	296.09	-12.23	-12.32	-20.54	-22.63
2021-01-08T16:22:40+0100	1610119360554	143			2.73	3.02			47108110	15438163	6	529.11		529.11		5061.65	281.53	-11.87	-12.70	-19.43	-23.22
2021-01-08T16:22:41+0100	1610119361545	142			3.30	3.05			47108113	15438120	6	528.69		528.69		5064.92	275.85	-12.84	-13.04	-25.43	-23.66
2021-01-08T16:22:42+0100	1610119362544	141			3.27	3.08			47108115	15438077	6	528.27		528.27		5068.19	273.91	-12.88	-13.38	-25.23	-24.15
2021-01-08T16:22:43+0100	1610119363590	141			2.97	3.11			47108117	15438036	6	527.85		527.85		5071.30	274.10	-13.50	-13.75	-24.09	-24.66
2021-01-08T16:22:44+0100	1610119364548	141			3.27	3.04			47108121	15437995	6	527.40		527.40		5074.43	278.16	-14.36	-14.16	-28.18	-25.39
2021-01-08T16:22:45+0100	1610119365553	141			2.95	2.98			47108123	15437956	8	526.99		526.99		5077.39	274.31	-13.85	-14.51	-24.48	-26.01
2021-01-08T16:22:46+0100	1610119366540	141			2.92	2.95			47108125	15437918	6	526.56		526.56		5080.28	274.42	-14.91	-14.93	-26.14	-26.74
2021-01-08T16:22:47+0100	1610119367546	140			2.88	2.92			47108128	15437880	6	526.13		526.13		5083.17	276.62	-14.85	-15.41	-25.65	-27.18
2021-01-08T16:22:48+0100	1610119368548	140			2.87	2.90			47108129	15437842	6	525.68		525.68		5086.05	272.21	-15.64	-15.96	-26.95	-27.72
2021-01-08T16:22:49+0100	1610119369588	139			2.85	2.86			47108131	15437803	5	525.20		525.20		5089.01	274.31	-16.22	-16.90	-27.69	-28.96
2021-01-08T16:22:50+0100	1610119370548	139			3.08	2.84			47108133	15437764	5	524.70		524.70		5091.97	274.31	-16.89	-17.47	-31.25	-29.65
2021-01-08T16:22:51+0100	1610119371555	139			2.78	2.81			47108134	15437727	5	524.23		524.23		5094.77	272.27	-16.77	-18.04	-28.00	-30.40
2021-01-08T16:22:52+0100	1610119372557	140			2.72	2.76			47108135	15437691	4	523.76		523.76		5097.50	272.34	-17.24	-18.64	-28.14	-31.34
2021-01-08T16:22:53+0100	1610119373555	140			2.73	2.74			47108136	15437655	4	523.25		523.25		5100.23	272.34	-18.70	-19.35	-30.66	-32.60
2021-01-08T16:22:54+0100	1610119374557	140			2.72	2.72			47108135	15437619	4	522.72		522.72		5102.95	267.66	-19.44	-20.00	-31.74	-33.54
2021-01-08T16:22:55+0100	1610119375585	140			2.54	2.74			47108131	15437585	4	522.06		522.06		5105.56	260.19	-25.27	-20.73	-38.52	-34.75
2021-01-08T16:22:56+0100	1610119376546	140			2.93	2.78			47108128	15437548	4	521.47		521.47		5108.38	263.21	-20.92	-21.46	-36.84	-35.94
2021-01-08T16:22:57+0100	1610119377532	140			2.70	2.78			47108126	15437513	4	520.92		520.92		5111.04	265.20	-20.69	-22.24	-33.47	-37.72
2021-01-08T16:22:58+0100	1610119378543	140			2.85	2.83			47108125	15437475	4	520.29		520.29		5113.92	267.79	-21.89	-23.03	-37.39	-39.65
2021-01-08T16:22:59+0100	1610119379527	140			2.94	2.85			47108128	15437437	4	519.62		519.62		5116.82	276.62	-23.14	-23.69	-40.85	-41.28
2021-01-08T16:23:00+0100	1610119380550	140			2.72	2.93			47108133	15437401	4	518.97		518.97		5119.60	281.53	-23.38	-24.29	-38.12	-42.70
2021-01-08T16:23:01+0100	1610119381588	140			2.83	3.00			47108141	15437364	4	518.25		518.25		5122.53	287.62	-24.51	-24.48	-41.62	-43.47
2021-01-08T16:23:02+0100	1610119382550	141			3.05	3.03			47108149	15437327	4	517.51		517.51		5125.47	287.62	-25.19	-25.02	-46.15	-44.62
2021-01-08T16:23:03+0100	1610119383532	141			3.21	3.08			47108154	15437286	5	516.70		516.70		5128.62	280.16	-25.70	-25.57	-49.49	-45.98
2021-01-08T16:23:04+0100	1610119384527	141			3.24	3.09			47108162	15437245	5	515.85		515.85		5131.85	286.00	-26.33	-26.05	-51.26	-46.83
2021-01-08T16:23:05+0100	1610119385546	141			3.14	3.10			47108173	15437206	5	515.00		515.00		5135.05	292.51	-26.60	-26.46	-50.05	-47.22
2021-01-08T16:23:06+0100	1610119386544	142			3.02	3.06			47108186	15437171	4	514.19		514.19		5138.07	298.62	-26.84	-26.83	-48.70	-47.70
2021-01-08T16:23:07+0100	1610119387592	142			2.89	3.00			47108198	15437135	4	513.36		513.36		5141.10	296.09	-27.36	-27.16	-47.52	-47.73
2021-01-08T16:23:08+0100	1610119388541	142			3.10	2.92			47108208	15437099	4	512.55		512.55		5144.04	292.20	-27.53	-27.44	-51.21	-47.67
2021-01-08T16:23:09+0100	1610119389551	142			2.98	2.85			47108218	15437062	4	511.71		511.71		5147.05	291.66	-27.88	-27.74	-49.90	-47.56
2021-01-08T16:23:10+0100	1610119390561	143			2.85	2.77			47108233	15437031	4	510.91		510.91		5149.93	305.41	-27.79	-28.01	-47.52	-47.34
2021-01-08T16:23:11+0100	1610119391548	142			2.67	2.69			47108248	15437004	4	510.16		510.16		5152.57	309.22	-28.43	-28.25	-45.59	-47.24
2021-01-08T16:23:12+0100	1610119392549	143			2.58	2.65			47108263	15436978	4	509.43		509.43		5155.15	310.29	-28.30	-28.47	-43.76	-47.10
2021-01-08T16:23:13+0100	1610119393580	143			2.44	2.64			47108274	15436949	4	508.71		508.71		5157.66	299.13	-28.66	-28.63	-41.90	-46.97
2021-01-08T16:23:14+0100	1610119394557	144			2.64	2.65			47108282	15436917	4	507.97		507.97		5160.24	290.17	-28.68	-28.76	-45.45	-46.88
2021-01-08T16:23:15+0100	1610119395554	145			2.74	2.67			47108288	15436882	4	507.17		507.17		5162.97	284.14	-29.29	-28.89	-48.14	-46.93
2021-01-08T16:23:16+0100	1610119396554	145			2.76	2.70			47108295	15436847	3	506.36		506.36		5165.74	286.38	-29.34	-29.01	-48.60	-47.39
2021-01-08T16:23:17+0100	1610119397548	146			2.78	2.74			47108299	15436811	3	505.55		505.55		5168.50	279.27	-29.34	-29.07	-48.89	-47.86
2021-01-08T16:23:18+0100	1610119398545	146			2.67	2.76			47108301	15436776	4	504.77		504.77		5171.15	274.80	-29.34	-29.11	-46.94	-48.45
2021-01-08T16:23:19+0100	1610119399548	145			2.62	2.81			47108306	15436742	4	504.00		504.00		5173.79	282.19	-29.25	-29.10	-46.06	-49.42
2021-01-08T16:23:20+0100	1610119400559	145			2.87	2.83			47108315	15436706	4	503.16		503.16		5176.69	290.17	-28.94	-29.08	-49.85	-50.00
2021-01-08T16:23:21+0100	1610119401543	145			2.88	2.88			47108324	15436671	4	502.33		502.33		5179.52	290.70	-29.31	-28.99	-50.61	-50.28
2021-01-08T16:23:22+0100	1610119402550	145			3.03	2.96			47108331	15436632	4	501.44		501.44		5182.57	284.77	-29.16	-28.89	-53.03	-50.33
2021-01-08T16:23:23+0100	1610119403559	145			2.93	2.99			47108337	15436594	4	500.58		500.58		5185.53	283.06	-29.13	-28.77	-51.14	-50.42
2021-01-08T16:23:24+0100	1610119404586	145			2.93	3.02			47108345	15436556	4	499.71		499.71		5188.54	287.19	-28.90	-28.63	-50.83	-50.55
2021-01-08T16:23:25+0100	1610119405550	145			3.13	3.00			47108355	15436519	4	498.85		498.85		5191.55	291.66	-28.54	-28.50	-53.53	-51.44
2021-01-08T16:23:26+0100	1610119406557	145			3.06	3.01			47108365	15436481	4	497.97		497.97		5194.63	291.14	-28.54	-28.34	-52.43	-51.32
2021-01-08T16:23:27+0100	1610119407547	144			3.04	3.01			47108375	15436444	4	497.12		497.12		5197.64	291.66	-28.21	-28.18	-51.52	-51.77
2021-01-08T16:23:28+0100	1610119408547	144			2.91	3.06			47108382	15436407	4	496.30		496.30		5200.55	285.53	-28.21	-27.99	-49.20	-52.15
2021-01-08T16:23:29+0100	1610119409580	144			2.98	3.04			47108390	15436368	4	495.44		495.44		5203.63	286.77	-27.90	-27.71	-49.95	-52.34
2021-01-08T16:23:30+0100	1610119410568	145			2.94	3.10			47108397	15436331	4	494.64		494.64		5206.54	285.53	-27.53	-27.42	-48.58	-52.40
2021-01-08T16:23:31+0100	1610119411539	145			3.42	3.21			47108403	15436288	3	493.72		493.72		5209.86	281.59	-27.69	-27.13	-56.85	-52.32
2021-01-08T16:23:32+0100	1610119412566	144			2.98	3.29			47108407	15436248	3	492.89		492.89		5212.92	278.36	-27.13	-26.82	-48.49	-51.88
2021-01-08T16:23:33+0100	1610119413550	144			3.41	3.36			47108411	15436204	3	491.97		491.97		5216.28	277.61	-27.38	-26.51	-56.10	-51.46
2021-01-08T16:23:34+0100	1610119414549	144			3.56	3.37			47108411	15436157	3	491.01		491.01		5219.84	270.00	-26.99	-26.16	-57.66	-51.09
2021-01-08T16:23:35+0100	1610119415561	145			3.43	3.40			47108405	15436112	4	490.11		490.11		5223.31	258.92	-25.93	-25.80	-53.36	-50.60
2021-01-08T16:23:36+0100	1610119416564	146			3.37	3.37			47108393	15436071	4	489.25		489.25		5226.69	246.73	-25.46	-25.40	-51.45	-49.95
2021-01-08T16:23:37+0100	1610119417545	147			3.49	3.30			47108380	15436030	3	488.39		488.39		5230.11	245.02	-25.12	-24.92	-52.60	-48.74
2021-01-08T16:23:38+0100	1610119418551	147			3.17	3.25			47108371	15435990	4	487.60		487.60		5233.30	251.71	-24.78	-24.44	-47.12	-47.87
2021-01-08T16:23:39+0100	1610119419556	146			3.18	3.20			47108364	15435949	4	486.82		486.82		5236.50	255.92	-24.38	-23.87	-46.57	-46.38
2021-01-08T16:23:40+0100	1610119420561	147			3.14	3.15			47108359	15435908	4	486.07		486.07		5239.65	259.84	-23.79	-23.29	-44.78	-44.61
2021-01-08T16:23:41+0100	1610119421545	147			3.15	3.12			47108353	15435868	3	485.35		485.35		5242.75	257.57	-23.23	-22.73	-43.90	-43.01
2021-01-08T16:23:42+0100	1610119422567	147			3.06	3.11			47108346	15435828	4	484.65		484.65		5245.87	255.58	-22.39	-22.16	-41.10	-41.46
2021-01-08T16:23:43+0100	1610119423555	147			3.19	3.09			47108341	15435787	3	483.96		483.96		5249.03	259.84	-21.89	-21.54	-41.90	-39.99
2021-01-08T16:23:44+0100	1610119424560	147			3.03	3.06			47108338	15435747	3	483.32		483.32		5252.07	263.71	-21.01	-20.91	-38.21	-38.76
2021-01-08T16:23:45+0100	1610119425556	147			3.09	3.04			47108333	15435707	3	482.69		482.69		5255.15	259.59	-20.47	-20.27	-37.95	-37.45
2021-01-08T16:23:46+0100	1610119426547	146			3.01	3.04			47108329	15435668	4	482.09		482.09		5258.14	261.43	-20.10	-19.61	-36.33	-36.35
2021-01-08T16:23:47+0100	1610119427545	146			2.98	3.06			47108326	15435629	3	481.52		481.52		5261.11	263.55	-19.19	-19.02	-34.27	-35.23
2021-01-08T16:23:48+0100	1610119428575	146			2.95	3.05			47108324	15435589	3	480.95		480.95		5264.14	265.80	-18.78	-18.43	-33.20	-34.24
2021-01-08T16:23:49+0100	1610119429548	146			3.19	3.09			47108323	15435548	3	480.39		480.39		5267.25	267.95	-18.04	-17.82	-34.53	-33.12
2021-01-08T16:23:50+0100	1610119430548	147			3.12	3.11			47108320	15435507	3	479.85		479.85		5270.37	263.86	-17.30	-17.27	-32.40	-32.27
2021-01-08T16:23:51+0100	1610119431555	146			3.06	3.15			47108315	15435467	3	479.33		479.33		5273.44	259.59	-16.89	-16.37	-30.98	-30.76
2021-01-08T16:23:52+0100	1610119432545	146			3.26	3.15			47108310	15435425	3	478.81		478.81		5276.67	260.08	-16.11	-16.13	-31.52	-30.46
2021-01-08T16:23:53+0100	1610119433553	146			3.11	3.18			47108306	15435384	3	478.30		478.30		5279.81	261.84	-16.27	-15.69	-30.36	-29.70
2021-01-08T16:23:54+0100	1610119434554	146			3.17	3.22			47108300	15435343	3	477.81		477.81		5282.98	257.87	-15.44	-15.37	-29.37	-29.03
2021-01-08T16:23:55+0100	1610119435546	146			3.21	3.20			47108291	15435303	3	477.34		477.34		5286.17	251.71	-14.74	-14.85	-28.43	-28.04
2021-01-08T16:23:56+0100	1610119436551	147			3.24	3.20			47108282	15435262	3	476.87		476.87		5289.43	252.12	-14.42	-14.36	-28.06	-26.99
2021-01-08T16:23:57+0100	1610119437553	147			3.29	3.14			47108274	15435220	3	476.54		476.54		5292.73	254.37	-10.00	-13.81	-19.76	-26.07
2021-01-08T16:23:58+0100	1610119438544	147			3.18	3.14			47108264	15435181	3	476.00		476.00		5295.88	249.36	-17.12	-13.36	-32.69	-25.16
2021-01-08T16:23:59+0100	1610119439543	148			3.09	3.09			47108254	15435143	3	475.58		475.58		5298.97	248.86	-13.62	-12.89	-25.23	-24.22
2021-01-08T16:24:00+0100	1610119440583	149			2.86	3.07			47108245	15435106	3	475.14		475.14		5301.94	250.33	-14.80	-12.45	-25.38	-23.24
2021-01-08T16:24:01+0100	1610119441554	149			3.17	3.07			47108237	15435067	3	474.78		474.78		5305.02	253.23	-11.68	-11.90	-22.25	-22.25
2021-01-08T16:24:02+0100	1610119442573	149			2.95	3.06			47108229	15435029	3	474.44		474.44		5308.03	252.81	-11.29	-11.48	-20.02	-21.43
2021-01-08T16:24:03+0100	1610119443548	149			3.21	3.08			47108222	15434989	3	474.12		474.12		5311.16	255.58	-10.24	-11.38	-19.69	-21.19
2021-01-08T16:24:04+0100	1610119444542	149			3.17	3.10			47108214	15434949	3	473.78		473.78		5314.31	253.62	-10.78	-10.64	-20.52	-19.85
2021-01-08T16:24:05+0100	1610119445541	149			3.03	3.13			47108208	15434910	3	473.46		473.46		5317.34	257.26	-10.57	-10.32	-19.22	-19.38
2021-01-08T16:24:06+0100	1610119446585	148			2.95	3.13			47108200	15434871	3	473.15		473.15		5320.42	253.23	-10.06	-9.81	-17.82	-18.55
2021-01-08T16:24:07+0100	1610119447544	148			3.29	3.15			47108192	15434831	3	472.89		472.89		5323.58	253.62	-8.24	-9.37	-16.27	-17.76
2021-01-08T16:24:08+0100	1610119448563	148			3.17	3.19			47108184	15434790	3	472.58		472.58		5326.81	254.00	-9.60	-8.90	-18.25	-16.99
2021-01-08T16:24:09+0100	1610119449558	149			3.19	3.23			47108178	15434749	3	472.30		472.30		5329.98	257.87	-8.82	-8.49	-16.88	-16.15
2021-01-08T16:24:10+0100	1610119450575	149			3.27	3.23			47108172	15434706	3	472.02		472.02		5333.30	258.41	-8.43	-8.00	-16.52	-15.19
2021-01-08T16:24:11+0100	1610119451557	150			3.31	3.23			47108166	15434664	3	471.70		471.70		5336.55	258.15	-9.85	-7.45	-19.55	-14.18
2021-01-08T16:24:12+0100	1610119452583	149			3.15	3.21			47108161	15434622	3	471.43		471.43		5339.78	260.08	-8.37	-6.86	-15.79	-13.17
2021-01-08T16:24:13+0100	1610119453544	149			3.28	3.18			47108156	15434581	3	471.23		471.23		5342.93	259.84	-6.34	-6.39	-12.49	-12.25
2021-01-08T16:24:14+0100	1610119454544	149			3.17	3.15			47108150	15434540	3	471.05		471.05		5346.10	257.87	-5.67	-5.51	-10.80	-10.55
2021-01-08T16:24:15+0100	1610119455551	149			3.08	3.17			47108144	15434500	3	470.89		470.89		5349.20	257.57	-5.16	-4.75	-9.53	-9.10
2021-01-08T16:24:16+0100	1610119456552	150			3.12	3.16			47108137	15434460	3	470.74		470.74		5352.33	255.58	-4.80	-4.09	-8.99	-7.82
2021-01-08T16:24:17+0100	1610119457556	150			3.11	3.16			47108130	15434420	3	470.62		470.62		5355.45	255.58	-3.84	-3.25	-7.17	-6.16
2021-01-08T16:24:18+0100	1610119458569	150			3.25	3.19			47108120	15434379	3	470.52		470.52		5358.75	250.28	-3.03	-2.50	-5.92	-4.72
2021-01-08T16:24:19+0100	1610119459543	151			3.24	3.19			47108112	15434339	3	470.44		470.44		5361.91	253.62	-2.54	-1.96	-4.93	-3.65
2021-01-08T16:24:20+0100	1610119460565	151			3.16	3.17			47108104	15434298	3	470.47		470.47		5365.13	254.00	0.93	-1.47	1.76	-2.70
2021-01-08T16:24:21+0100	1610119461554	152			3.23	3.13			47108097	15434257	3	470.48		470.48		5368.33	255.92	0.31	-0.93	0.61	-1.70
2021-01-08T16:24:22+0100	1610119462548	152			3.14	3.05			47108090	15434217	3	470.46		470.46		5371.46	255.58	-0.64	-0.39	-1.21	-0.70
2021-01-08T16:24:23+0100	1610119463543	152			2.97	2.97			47108084	15434179	3	470.47		470.47		5374.41	256.94	0.34	0.20	0.60	0.35
2021-01-08T16:24:24+0100	1610119464525	152			3.03	2.91			47108077	15434141	3	470.49		470.49		5377.39	254.86	0.67	0.74	1.22	1.30
2021-01-08T16:24:25+0100	1610119465551	152			2.76	2.82			47108070	15434105	3	470.50		470.50		5380.22	254.06	0.35	1.30	0.58	2.25
2021-01-08T16:24:26+0100	1610119466559	152			2.70	2.82			47108062	15434071	3	470.51		470.51		5382.95	250.93	0.37	1.23	0.60	2.10
2021-01-08T16:24:27+0100	1610119467548	153			2.83	2.74			47108052	15434037	3	470.55		470.55		5385.75	246.63	1.43	1.62	2.43	2.75
2021-01-08T16:24:28+0100	1610119468564	153			2.65	2.73			47108043	15434004	3	470.60		470.60		5388.44	248.16	1.86	2.14	2.95	3.60
